0.600598 0.134963 0.509804 0.055648 0.058814 0.030999 0.059036 0.290086 0.705154
0.271912 0.682253 0.686275 0.048082 0.050900 0.029849 0.052130 0.102054 0.214022
0.601594 0.148778 0.784314 0.035614 0.044227 0.020965 0.040947 0.154494 0.240620
0.595618 0.157279 0.843137 0.051193 0.070919 0.027411 0.061832 0.145895 0.367423
0.635458 0.164718 0.588235 0.073204 0.099007 0.063230 0.110015 0.200225 0.264743
0.303785 0.653560 0.235294 0.056228 0.066418 0.021749 0.070877 0.220659 0.247218
0.274900 0.777896 0.254902 0.040200 0.041589 0.018554 0.042756 0.163156 0.215671
0.527888 0.303932 0.333333 0.049875 0.049348 0.023627 0.051965 0.231804 0.229692
0.213147 0.556854 0.901961 0.023171 0.038330 0.021021 0.039467 0.146557 0.198558
0.710159 0.212540 0.137255 0.330144 0.387027 0.171810 0.382010 0.166018 0.214847
0.719124 0.018066 0.725490 0.026124 0.038020 0.021217 0.033547 0.045268 0.139589
0.711155 0.034006 0.490196 0.035587 0.031192 0.018246 0.035520 0.335816 0.506598
0.608566 0.177471 0.607843 0.100567 0.137337 0.052832 0.136162 0.212259 0.475464
0.608566 0.162593 0.509804 0.005826 0.012259 0.006895 0.013320 0.076806 0.252578
0.541833 0.197662 0.568627 0.075366 0.094972 0.057793 0.096201 0.186377 0.332166
0.210159 0.553666 0.509804 0.106735 0.116698 0.041929 0.130900 0.301458 0.560000
0.161355 0.626993 0.666667 0.029471 0.045934 0.018386 0.044894 0.129826 0.268042
0.611554 0.153029 0.745098 0.034612 0.047331 0.035147 0.048841 0.191646 0.317527
0.230080 0.513284 0.431373 0.135310 0.141217 0.065809 0.141753 0.326340 0.855875
0.026892 0.884166 0.333333 0.033874 0.074953 0.022478 0.082388 0.042468 0.278351
0.731076 0.028693 0.490196 0.118545 0.099938 0.052216 0.102779 0.345933 0.350722
0.613546 0.224230 0.627451 0.046896 0.050435 0.025505 0.051472 0.241128 0.230517
0.611554 0.158342 0.843137 0.040807 0.063004 0.048067 0.066108 0.139784 0.260001
0.354582 0.554729 0.254902 0.093028 0.078678 0.042098 0.081566 0.346402 0.536701
0.419323 0.367694 0.627451 0.045446 0.065022 0.038342 0.063641 0.105764 0.059589
0.716135 0.021254 1.000000 0.022407 0.040503 0.010819 0.040783 0.145122 0.432990
0.737052 0.129649 0.176471 0.181574 0.263966 0.087951 0.238448 0.083309 0.166805
0.523904 0.307120 0.529412 0.006643 0.005276 0.003223 0.005920 0.300492 0.458763
0.603586 0.136026 0.392157 0.115487 0.139665 0.075282 0.149975 0.202590 0.420207
0.715139 0.026567 0.823529 0.033399 0.045934 0.026430 0.046703 0.113433 0.243919
0.603586 0.138151 0.647059 0.068934 0.086437 0.039043 0.084526 0.314554 0.418557
0.624502 0.140276 0.549020 0.026783 0.036313 0.019087 0.040618 0.195404 0.378970
0.626494 0.172157 0.647059 0.060498 0.064867 0.025393 0.067588 0.298030 0.716494
0.606574 0.132837 0.568627 0.033979 0.035537 0.023319 0.035192 0.344830 0.343300
0.176295 0.642933 0.627451 0.032608 0.040503 0.015023 0.040289 0.208335 0.372784
0.350598 0.296493 0.254902 0.109477 0.121974 0.059110 0.123993 0.274251 0.366392
0.591633 0.142402 0.647059 0.038724 0.047641 0.013874 0.043249 0.454083 1.000000
0.721116 0.015940 0.686275 0.037406 0.056797 0.039659 0.058214 0.099488 0.161651
0.605578 0.160468 0.450980 0.008462 0.033054 0.020965 0.030916 0.091757 0.432990
0.256972 0.424017 0.333333 0.061131 0.055400 0.022422 0.055912 0.667956 0.847421
0.611554 0.162593 0.588235 0.028338 0.046400 0.033493 0.044894 0.112647 0.299382
0.239044 0.431456 0.607843 0.083037 0.078057 0.022142 0.069890 0.456539 0.937936
0.620518 0.161530 0.313725 0.135363 0.250310 0.138513 0.252261 0.135171 0.343506
0.221116 0.515409 0.509804 0.089179 0.066108 0.034894 0.067094 0.795665 1.000000
0.186255 0.554729 0.921569 0.070067 0.095438 0.041705 0.098832 0.239714 0.687834
0.369522 0.836344 0.960784 0.045842 0.065642 0.027579 0.062819 0.069427 0.091342
0.458167 0.450584 0.666667 0.029709 0.033985 0.013201 0.039632 0.133833 0.122270
0.617530 0.164718 0.509804 0.050956 0.071229 0.040724 0.062654 0.159053 0.366598
0.623506 0.163656 0.647059 0.039831 0.059435 0.027551 0.055090 0.151046 0.454846
0.503984 0.187035 0.450980 0.201265 0.264432 0.130161 0.266732 0.209556 0.354227
0.207171 0.567481 1.000000 0.044576 0.060521 0.018666 0.060187 0.209776 0.561855
0.331673 0.541977 0.803922 0.037828 0.047486 0.028925 0.046538 0.110598 0.151135
0.605578 0.166844 0.784314 0.109029 0.175202 0.052019 0.169216 0.170901 0.601649
0.191235 0.551541 1.000000 0.036483 0.042675 0.020348 0.044894 0.218583 0.537113
0.664343 0.112646 0.352941 0.103097 0.071229 0.046049 0.074494 0.463083 0.595670
0.208167 0.561105 0.764706 0.016396 0.030106 0.011772 0.026147 0.031082 0.355671
0.388446 0.222104 0.470588 0.064400 0.056952 0.027467 0.059530 0.305423 0.340413
0.602590 0.164718 0.549020 0.085488 0.184513 0.109392 0.181056 0.116743 0.491340
0.648406 0.129649 0.490196 0.055569 0.063315 0.032036 0.066765 0.266886 0.442474
0.375498 0.261424 0.705882 0.013734 0.018312 0.010398 0.015458 0.067082 0.188249
0.744024 0.051010 0.294118 0.084408 0.083799 0.050870 0.086828 0.328251 0.322681
0.180279 0.573858 0.490196 0.105127 0.124612 0.043359 0.130077 0.322996 0.805153
0.722112 0.014878 0.901961 0.027468 0.042365 0.028028 0.045881 0.088295 0.170723
0.612550 0.147715 0.686275 0.058205 0.098231 0.065529 0.090775 0.115281 0.239383
0.251992 0.432519 0.450980 0.064189 0.067815 0.039996 0.072850 0.227693 0.317733
0.510956 0.182784 0.294118 0.068380 0.096834 0.039239 0.092255 0.200128 0.268455
0.580677 0.159405 0.823529 0.057071 0.039261 0.021245 0.041934 0.909250 1.000000
0.528884 0.180659 0.372549 0.205404 0.184823 0.116763 0.195198 0.374595 0.612164
0.525896 0.297556 0.294118 0.110689 0.121819 0.046638 0.118895 0.302341 0.245568
0.603586 0.182784 0.627451 0.083696 0.110490 0.051627 0.100477 0.241935 0.363093
0.560757 0.170032 0.117647 0.629076 0.683737 0.276633 0.659595 0.338154 0.625773
0.205179 0.558980 1.000000 0.027020 0.037709 0.013706 0.024009 0.145481 0.136703
0.306773 0.577046 0.745098 0.026914 0.037554 0.015331 0.036672 0.042358 0.081239
0.271912 0.739639 0.333333 0.055437 0.064401 0.027215 0.063148 0.078254 0.099589
0.625498 0.165781 0.607843 0.112640 0.164494 0.078730 0.166256 0.196639 0.410516
0.636454 0.147715 0.549020 0.060999 0.080850 0.035651 0.082223 0.225935 0.366186
0.709163 0.049947 0.333333 0.104363 0.079143 0.043107 0.077125 0.731845 1.000000
0.636454 0.154091 0.470588 0.073731 0.060056 0.037697 0.063805 0.396670 0.610515
0.880478 0.014878 0.196078 0.075656 0.094507 0.074021 0.095379 0.146557 0.118971
0.508964 0.184910 0.784314 0.033689 0.037089 0.016957 0.041276 0.269231 0.441444
0.621514 0.173220 0.882353 0.074733 0.091713 0.040640 0.090117 0.180108 0.452784
0.322709 0.316684 0.156863 0.159272 0.189479 0.062670 0.159678 0.188970 0.514639
0.602590 0.128587 0.352941 0.062054 0.068125 0.036100 0.068574 0.257300 0.827009
0.231076 0.607864 0.470588 0.121655 0.162166 0.075170 0.166091 0.169494 0.192785
0.227092 0.570670 0.627451 0.040807 0.042831 0.017798 0.041605 0.219542 0.572165
0.168327 0.626993 0.313725 0.153236 0.139199 0.073180 0.145700 0.266603 0.414227
0.208167 0.562168 1.000000 0.043601 0.065022 0.020040 0.062654 0.150129 0.344949
0.606574 0.167906 1.000000 0.060314 0.080540 0.035735 0.079592 0.230300 0.460206
0.621514 0.128587 0.274510 0.067668 0.125854 0.021918 0.078277 0.338009 0.683298
0.155378 0.695005 0.431373 0.025043 0.030881 0.008913 0.020885 0.070406 0.152579
0.697211 0.073326 0.058824 0.048372 0.044382 0.026094 0.045387 0.234197 0.360413
0.557769 0.183847 0.490196 0.025412 0.029485 0.019255 0.031245 0.322058 0.356702
0.240040 0.506908 0.568627 0.111665 0.156580 0.053561 0.159678 0.225052 0.602061
0.632470 0.148778 0.666667 0.068565 0.074643 0.036492 0.083210 0.238231 0.411134
0.206175 0.560043 1.000000 0.008910 0.014898 0.005521 0.014142 0.070406 0.201032
0.634462 0.116897 0.372549 0.048741 0.076660 0.022114 0.059530 0.228880 0.252578
0.601594 0.137088 0.862745 0.077158 0.117008 0.045741 0.107055 0.168108 0.531959
0.601594 0.155154 1.000000 0.042916 0.058659 0.039519 0.066436 0.098833 0.216496
0.205179 0.560043 0.372549 0.021959 0.024829 0.008044 0.021707 0.136764 0.252578
0.138446 0.624867 0.960784 0.066640 0.081161 0.026262 0.059201 0.168108 0.222475
0.600598 0.165781 1.000000 0.020667 0.041744 0.021105 0.044729 0.119391 0.394433
0.669323 0.115834 0.098039 0.080822 0.085040 0.027523 0.087979 0.255238 0.459794
0.224104 0.544102 0.705882 0.023698 0.029485 0.016705 0.033712 0.222783 0.277733
0.233068 0.571732 0.294118 0.069487 0.053383 0.029485 0.054761 0.525262 0.723298
0.361554 0.620616 0.156863 0.047054 0.053693 0.022506 0.050156 0.139660 0.293197
0.590637 0.144527 0.705882 0.041492 0.053383 0.018470 0.055747 0.331589 1.000000
0.210159 0.526036 0.352941 0.008435 0.017225 0.005269 0.016609 0.143681 1.000000
0.240040 0.505845 0.470588 0.038302 0.057263 0.020488 0.054267 0.191225 0.510309
0.034861 0.890542 0.549020 0.037617 0.041434 0.018751 0.043578 0.168867 0.172785
0.742032 0.127524 0.254902 0.060076 0.065953 0.024973 0.070548 0.129053 0.232785
0.614542 0.131775 0.686275 0.044682 0.085196 0.038566 0.071205 0.053427 0.236496
0.524900 0.306057 0.176471 0.109582 0.094196 0.058466 0.097024 0.346630 0.241238
0.221116 0.545165 0.803922 0.094636 0.108939 0.045461 0.109193 0.189204 0.340001
0.624502 0.167906 0.647059 0.076947 0.099317 0.043107 0.092255 0.219500 0.513608
0.231076 0.503719 0.549020 0.098853 0.072471 0.036912 0.077290 0.647839 1.000000
0.582669 0.181722 0.607843 0.063503 0.058814 0.029065 0.056405 0.390002 0.499588
0.205179 0.838470 0.392157 0.074865 0.099162 0.046386 0.099819 0.103061 0.092373
0.730080 0.023379 0.274510 0.031686 0.050435 0.015135 0.053445 0.036406 0.287011
0.217131 0.555792 0.745098 0.042441 0.052917 0.025477 0.052787 0.199714 0.261650
0.720120 0.022317 0.705882 0.061737 0.084575 0.031699 0.084197 0.133757 0.212991
0.228088 0.579171 0.313725 0.034717 0.048883 0.010679 0.044072 0.091240 0.252578
0.350598 0.535600 0.568627 0.040200 0.039572 0.021133 0.039303 0.218135 0.322475
0.230080 0.575983 0.372549 0.030078 0.053538 0.016116 0.048841 0.120081 0.282063
0.587649 0.182784 0.666667 0.045393 0.048107 0.027719 0.051636 0.299030 0.372372
0.225100 0.518597 0.431373 0.128430 0.193979 0.075563 0.191087 0.227611 0.442887
0.367530 0.836344 1.000000 0.054804 0.074022 0.029373 0.068739 0.124088 0.113816
0.651394 0.120085 0.156863 0.064136 0.061297 0.033381 0.063148 0.462242 0.536082
0.244024 0.510096 0.960784 0.035403 0.044382 0.022086 0.041605 0.213563 0.475876
0.209163 0.565356 1.000000 0.106656 0.102731 0.036800 0.096859 0.336513 0.746185
0.229084 0.509033 0.392157 0.054040 0.053538 0.026066 0.057556 0.332189 0.827421
0.378486 0.470776 0.803922 0.046501 0.053228 0.030298 0.052952 0.126178 0.122476
0.190239 0.553666 0.529412 0.129906 0.214153 0.062474 0.217070 0.263672 0.621030
0.351594 0.526036 0.470588 0.042415 0.044072 0.024636 0.042756 0.210673 0.221444
0.661355 0.159405 0.372549 0.051351 0.047952 0.029457 0.051143 0.284486 0.427011
0.635458 0.138151 0.470588 0.065085 0.080230 0.043051 0.082059 0.259858 0.364330
0.511952 0.500531 0.843137 0.080137 0.108007 0.009305 0.018747 0.254059 0.145568
0.831673 0.069075 0.294118 0.006406 0.008690 0.002186 0.005262 0.052689 0.074847
0.728088 0.012752 0.411765 0.088573 0.097610 0.041145 0.100477 0.251328 0.595670
0.209163 0.565356 1.000000 0.041782 0.068746 0.024524 0.073672 0.087261 0.663504
0.282869 0.637620 0.647059 0.074153 0.074178 0.030046 0.077290 0.239948 0.308867
0.598606 0.157279 0.921569 0.042494 0.049503 0.019087 0.052130 0.256679 0.342269
0.867530 0.027630 0.431373 0.032318 0.036313 0.015864 0.038481 0.183915 0.226805
0.220120 0.755579 0.627451 0.010992 0.011794 0.005241 0.010853 0.216756 0.149486
0.642430 0.128587 0.607843 0.049848 0.066729 0.062838 0.069890 0.221680 0.305155
0.598606 0.164718 1.000000 0.045578 0.077747 0.023711 0.076468 0.192735 0.632164
0.295817 0.630181 0.058824 0.380018 0.353973 0.184282 0.351751 0.280031 0.269898
0.587649 0.155154 0.745098 0.050270 0.055556 0.024216 0.056570 0.289658 0.659175
0.643426 0.141339 0.470588 0.039278 0.067970 0.021077 0.063805 0.178577 0.357114
0.631474 0.166844 0.607843 0.052089 0.083023 0.023067 0.077125 0.138722 0.406598
0.631474 0.274176 0.274510 0.050718 0.055866 0.025617 0.051801 0.199239 0.110311
0.209163 0.565356 0.921569 0.056702 0.080074 0.046330 0.075317 0.175294 0.978555
0.598606 0.177471 0.686275 0.048293 0.048883 0.024132 0.050650 0.295761 0.592165
0.731076 0.027630 0.372549 0.071253 0.084420 0.033493 0.081566 0.221790 0.317320
0.601594 0.163656 0.509804 0.039858 0.078988 0.044844 0.085019 0.165322 0.486804
0.452191 0.445271 0.960784 0.020298 0.029950 0.016901 0.027298 0.118667 0.091136
0.286853 0.639745 1.000000 0.023382 0.024984 0.007567 0.023680 0.181039 0.145568
0.740040 0.023379 0.156863 0.048952 0.047486 0.026458 0.049827 0.373809 0.342887
0.726096 0.006376 0.450980 0.028628 0.041434 0.030606 0.040289 0.132357 0.190311
0.623506 0.171095 0.882353 0.007091 0.011328 0.004120 0.008880 0.119460 0.458763
0.639442 0.141339 0.176471 0.033610 0.075574 0.020376 0.068410 0.067613 0.252578
0.247012 0.515409 0.294118 0.069935 0.075419 0.052103 0.073508 0.383243 0.477938
0.640438 0.162593 0.549020 0.044734 0.061763 0.029401 0.067423 0.187053 0.372165
0.350598 0.658874 0.313725 0.097087 0.120112 0.047955 0.120539 0.119102 0.233609
0.670319 0.130712 0.823529 0.050323 0.067970 0.025982 0.071041 0.285306 0.353403
0.639442 0.158342 0.568627 0.059154 0.069056 0.051403 0.070712 0.295982 0.308248
0.594622 0.158342 0.686275 0.055331 0.088144 0.049133 0.086499 0.167894 0.427011
0.598606 0.132837 0.686275 0.018822 0.018932 0.010791 0.020227 0.312099 0.690721
0.208167 0.583422 0.470588 0.058969 0.055866 0.025926 0.057885 0.272238 0.389073
0.218127 0.523911 0.627451 0.097140 0.132061 0.086550 0.139944 0.148322 0.304331
0.178287 0.569607 0.450980 0.005773 0.006207 0.002018 0.006085 0.319258 0.716494
0.665339 0.165781 0.352941 0.078213 0.093731 0.037081 0.094063 0.265093 0.290104
0.284861 0.636557 0.803922 0.038645 0.043451 0.015920 0.044401 0.199356 0.225156
0.190239 0.558980 1.000000 0.083274 0.073091 0.023515 0.067259 0.515593 1.000000
0.615538 0.137088 0.862745 0.047608 0.048727 0.022338 0.049498 0.301334 0.541649
0.809761 0.126461 0.725490 0.044629 0.054469 0.035763 0.049992 0.111847 0.110311
0.714143 0.025505 0.392157 0.110268 0.157821 0.087418 0.163131 0.175736 0.402062
0.648406 0.126461 0.372549 0.067747 0.113439 0.042910 0.109850 0.132495 0.329898
0.638446 0.116897 0.450980 0.028865 0.047486 0.013089 0.054596 0.078551 0.432990
0.589641 0.185972 0.960784 0.031079 0.040968 0.033437 0.044072 0.186866 0.313403
0.599602 0.141339 0.666667 0.019533 0.019708 0.010707 0.022365 0.413043 0.542474
0.611554 0.160468 0.529412 0.048478 0.125388 0.089577 0.119388 0.078068 0.281650
0.715139 0.085016 0.274510 0.087281 0.105214 0.028560 0.092583 0.158529 0.360619
0.654382 0.151966 0.019608 0.014604 0.009621 0.004933 0.008716 0.547661 1.000000
0.718127 0.023379 0.450980 0.092817 0.153631 0.049665 0.143397 0.112233 0.262475
0.676295 0.167906 0.058824 0.183314 0.197083 0.096752 0.201776 0.290989 0.337526
0.411355 0.723698 0.137255 0.049295 0.043451 0.005606 0.011511 0.281948 0.378145
0.611554 0.142402 0.607843 0.039673 0.058659 0.030242 0.057392 0.187935 0.254022
0.233068 0.578108 0.647059 0.033057 0.041279 0.017798 0.041276 0.244879 0.301032
0.272908 0.768332 0.470588 0.042441 0.048417 0.023375 0.049663 0.169867 0.153610
0.633466 0.168969 0.705882 0.041281 0.057418 0.045265 0.057392 0.169694 0.235877
0.228088 0.570670 0.274510 0.142112 0.220515 0.059699 0.211643 0.252500 0.449072
0.303785 0.650372 0.529412 0.089337 0.085196 0.043247 0.090775 0.256472 0.256083
0.635458 0.132837 0.647059 0.064690 0.063470 0.036044 0.072521 0.253921 0.431340
0.623506 0.174283 0.647059 0.082009 0.063315 0.031839 0.068574 0.670956 1.000000
0.613546 0.141339 0.509804 0.123870 0.210739 0.071975 0.199803 0.140812 0.348660
0.305777 0.652497 0.294118 0.091340 0.095282 0.041341 0.098668 0.224142 0.272784
0.457171 0.443146 0.549020 0.045947 0.068281 0.042798 0.064134 0.073185 0.060620
0.311753 0.732200 0.313725 0.059365 0.075109 0.028140 0.071041 0.082764 0.159383
0.591633 0.146652 0.725490 0.037828 0.042055 0.016452 0.040947 0.326471 0.707216
0.622510 0.136026 0.686275 0.050824 0.054780 0.025561 0.053774 0.329058 0.472990
0.209163 0.515409 0.627451 0.009701 0.006363 0.004204 0.008551 0.700094 1.000000
0.209163 0.555792 1.000000 0.069804 0.087678 0.041061 0.093077 0.173529 0.413815
0.366534 0.577046 0.156863 0.196336 0.228740 0.062502 0.152771 0.148474 0.243300
0.738048 0.027630 0.392157 0.208356 0.355525 0.136355 0.347969 0.096123 0.195465
0.658367 0.113709 0.313725 0.055727 0.073402 0.018470 0.072685 0.211211 0.341856
0.594622 0.134963 0.784314 0.049743 0.046555 0.022394 0.045552 0.380346 0.976287
0.233068 0.512221 0.470588 0.073652 0.066418 0.035427 0.069890 0.422960 0.688659
0.631474 0.137088 0.450980 0.122235 0.213066 0.086606 0.206545 0.141915 0.386186
0.296813 0.645058 0.803922 0.024858 0.029795 0.012809 0.031574 0.224618 0.231135
0.635458 0.147715 0.627451 0.044761 0.057107 0.027411 0.059365 0.279044 0.369073
0.592629 0.144527 0.725490 0.075550 0.072160 0.030690 0.071863 0.510752 0.952782
0.970120 0.244421 0.921569 0.033979 0.038330 0.016172 0.034534 0.114288 0.069280
0.595618 0.160468 1.000000 0.061790 0.067660 0.031335 0.065614 0.245404 0.885153
0.208167 0.531350 0.078431 0.085989 0.068436 0.044956 0.074330 0.595964 1.000000
0.345618 0.513284 0.450980 0.034058 0.034295 0.019087 0.036178 0.151094 0.181651
0.709163 0.170032 0.294118 0.067879 0.080695 0.026710 0.077454 0.142246 0.235877
