"";"pred";"obs"
"266";0,368662238121033;0,290104
"267";0,201770827174187;0,225156
"268";0,986560225486755;1
"269";0,569709360599518;0,541649
"270";0,102481938898563;0,110311
"271";0,274025499820709;0,402062
"272";0,326920121908188;0,329898
"273";0,345208734273911;0,43299
"274";0,198739349842072;0,313403
"275";0,729068398475647;0,542474
"276";0,320483297109604;0,28165
"277";0,292793124914169;0,360619
"278";0,625218451023102;1
"279";0,306722074747086;0,262475
"280";0,350425511598587;0,337526
"281";0,350183337926865;0,378145
"282";0,407500445842743;0,254022
"283";0,346429795026779;0,301032
"284";0,164660707116127;0,15361
"285";0,222956299781799;0,235877
"286";0,496555805206299;0,449072
"287";0,276202023029327;0,256083
"288";0,384668260812759;0,43134
"289";0,994878113269806;1
"290";0,466136276721954;0,34866
"291";0,276054084300995;0,272784
"292";0,0904913246631622;0,06062
"293";0,159031555056572;0,159383
"294";0,709785878658295;0,707216
"295";0,578459858894348;0,47299
"296";0,999834060668945;1
"297";0,434397846460342;0,413815
"298";0,27576020359993;0,2433
"299";0,176028311252594;0,195465
"300";0,432994395494461;0,341856
"301";0,79712963104248;0,976287
"302";0,71129697561264;0,688659
"303";0,393039166927338;0,386186
"304";0,213914230465889;0,231135
"305";0,457460850477219;0,369073
"306";0,978951275348663;0,952782
"307";0,0479710176587105;0,06928
"308";0,522843897342682;0,885153
"309";0,890032231807709;1
"310";0,22589236497879;0,181651
"311";0,206350699067116;0,235877
"312";0,405682653188705;0,292372
"313";0,148620322346687;0,172579
"314";0,960494995117188;1
"315";0,316501617431641;0,299795
"316";0,212841257452965;0,134847
"317";0,234740450978279;0,163507
"318";0,551710367202759;0,647628
"319";0,730490803718567;0,965565
"320";0,154655635356903;0,11629
"321";0,229363739490509;0,17196
"322";0,614550828933716;0,552989
"323";0,0984565168619156;0,065569
"324";0,694227337837219;0,787421
"325";0,172276258468628;0,184331
"326";0,662837088108063;0,622061
"327";0,349118322134018;0,364743
"328";0,194377228617668;0,143507
"329";0,410406976938248;0,282269
"330";0,390325754880905;0,389073
"331";0,127812325954437;0,11196
"332";0,351580113172531;0,293403
"333";0,546517670154572;0,420207
"334";0,608842372894287;0,574845
"335";0,512215971946716;0,501649
"336";0,389422595500946;0,397526
"337";0,605109751224518;0,521856
"338";0,551941931247711;0,082476
"339";0,106335178017616;0,121032
"340";0,601537704467773;0,614433
"341";0,694752931594849;0,96907
"342";0,665476024150848;0,916699
"343";0,499182760715485;0,515876
"344";0,35047435760498;0,381444
"345";0,301751106977463;0,510309
"346";0,0988578572869301;0,072167
"347";0,840575933456421;0,931338
"348";0,878968715667725;0,68804
"349";0,278233408927917;0,24062
"350";0,130764722824097;0,131548
"351";0,408281475305557;0,407217
"352";0,388578593730927;0,290104
"353";0,997130692005157;1
"354";0,922863185405731;0,935668
"355";0,497848093509674;0,434433
"356";0,72308474779129;0,742267
"357";0,266894906759262;0,169692
"358";0,807687938213348;1
"359";0,55505108833313;1
"360";0,80617481470108;0,550309
"361";0,430861592292786;0,504742
"362";0,507181882858276;0,461237
"363";0,10063374787569;0,07093
"364";0,29279825091362;0,355671
"365";0,245108038187027;0,270929
"366";0,253177523612976;0,274022
"367";0,52288419008255;0,633402
"368";0,306142508983612;0,2033
"369";0,328238695859909;0,342063
"370";0,402786105871201;0,348248
"371";0,515564560890198;0,497526
"372";0,289946734905243;0,279176
"373";0,233289197087288;0,222888
"374";0,249513491988182;0,255259
"375";0,116690956056118;0,074641
"376";0,340805679559708;0,29196
"377";0,502212285995483;0,575257
"378";0,30970710515976;0,376289
"379";0,0671694353222847;0,080002
"380";0,457286655902863;0,363093
"381";0,25718966126442;0,20495
"382";0,506964981555939;0,683917
"383";0,614899694919586;0,455258
"384";0,235425382852554;0,153197
"385";0,417523503303528;0,68103
"386";0,981651782989502;1
"387";0,221692681312561;0,132373
"388";0,151528969407082;0,109899
"389";0,385155737400055;0,384537
"390";0,133588418364525;0,256083
"391";0,342286050319672;0,411959
"392";0,446065187454224;0,339794
"393";0,402698814868927;0,434227
"394";0,163663327693939;0,381444
"395";0,422696322202682;0,349898
"396";0,68657922744751;0,63835
"397";0,291228950023651;0,230929
"398";0,176086127758026;0,108249
"399";0,620821535587311;0,557938
"400";0,24355536699295;0,197527
"401";0,11443055421114;0,083301
"402";0,309068977832794;0,326392
"403";0,44585195183754;0,534639
"404";0,268189817667007;0,16495
"405";0,206167176365852;0,216496
"406";0,264327853918076;0,315671
"407";0,193393617868423;0,110723
"408";0,244331926107407;0,167836
"409";0,14742237329483;0,115053
"410";0,454898208379745;0,357526
"411";0,173544183373451;0,108249
"412";0,123152703046799;0,015466
"413";0,697612464427948;0,888864
"414";0,999998867511749;1
"415";0,512893080711365;0,626804
"416";0,27439096570015;0,42433
"417";0,925068020820618;1
"418";0,224287569522858;0,169692
"419";0,269776999950409;0,322063
"420";0,319526374340057;0,40598
"421";0,117851242423058;0,100002
"422";0,142357423901558;0,236702
"423";0,308156073093414;0,344331
"424";0,415823638439178;0,30165
"425";0,293005347251892;0,425361
"426";0,418697565793991;0,378145
"427";0,338469982147217;0,276083
"428";0,0621171221137047;0,092785
"429";0,239981040358543;0,221857
"430";0,16180893778801;0,261032
"431";0,605693459510803;0,396289
"432";0,323933273553848;0,365361
"433";0,239893138408661;0,277733
"434";0,127838850021362;0,070105
"435";0,981552243232727;1
"436";0,3547103703022;0,245156
"437";0,195475950837135;0,109899
"438";0,414033234119415;0,345774
"439";0,278864353895187;0,309898
"440";0,177391111850739;0,150311
"441";0,548926949501038;0,46866
"442";0,186596587300301;0,19196
"443";0,145971640944481;0,097115
"444";0,414604693651199;0,467835
"445";0,548988044261932;0,325362
"446";0,153187900781631;0,160414
"447";0,58528208732605;0,587629
"448";0,350057274103165;0,321032
"449";0,0964043438434601;0,111754
"450";0,256340175867081;0,355671
"451";0,259565383195877;0,312784
"452";0,335930168628693;0,391341
"453";0,435752213001251;0,314846
"454";0,703845918178558;0,657731
"455";0,12383359670639;0,091754
"456";0,180660635232925;0,119795
"457";0,22458903491497;0,1633
"458";0,312604397535324;0,285156
"459";0,235137194395065;0,151135
"460";0,459509491920471;0,342887
"461";0,346845269203186;0,423712
"462";0,302641808986664;0,259176
"463";0,0446754768490791;0,089074
"464";0,521654188632965;0,726597
"465";0,400890320539474;0,374021
"466";0,583323657512665;0,391341
"467";0,30277082324028;0,315877
"468";0,432138442993164;0,351959
"469";0,22983293235302;0,195053
"470";0,65863573551178;0,559794
"471";0,333918631076813;0,376702
"472";0,309733986854553;0,196084
"473";0,229058355093002;0,314434
"474";0,153671056032181;0,119589
"475";0,292741894721985;0,331959
"476";0,329081177711487;0,31732
"477";0,366144180297852;0,394433
"478";0,391965210437775;0,13629
"479";0,227728694677353;0,216496
"480";0,56555837392807;0,48
"481";0,594994425773621;0,419176
"482";0,370575517416;0,236084
"483";0,177242249250412;0,182888
"484";0,263977319002151;0,258145
"485";0,768556237220764;1
"486";0,121181659400463;0,119589
"487";0,507967054843903;0,561855
"488";0,280693292617798;0,363712
"489";0,447088181972504;0,509484
"490";0,291017651557922;0,365774
"491";0,584273934364319;0,714432
"492";0,772721469402313;1
"493";0,30627703666687;0,31196
"494";0,834468364715576;1
"495";0,679121136665344;0,669071
"496";0,327642142772675;0,190311
"497";0,298041641712189;0,259176
"498";0,556544303894043;0,580824
"499";0,28623440861702;0,302063
"500";0,206146031618118;0,285568
"501";0,28684476017952;0,248455
"502";0,0857555493712425;0,185568
"503";0,106646478176117;0,140001
"504";0,190303981304169;0,262888
"505";0,525578141212463;0,585979
"506";0,557128965854645;0,424949
"507";0,125543162226677;0,123713
"508";0,287072956562042;0,355671
"509";0,252971291542053;0,29031
"510";0,585899949073792;0,536082
"511";0,162609234452248;0,167424
"512";0,241413146257401;0,264743
"513";0,276078760623932;0,244125
"514";0,578163981437683;0,549072
"515";0,402981758117676;0,366598
"516";0,510843396186829;0,380413
"517";0,310596346855164;0,282063
"518";0,454118460416794;0,353815
"519";0,180989652872086;0,128043
"520";0,479121774435043;0,385567
"521";0,265242666006088;0,228042
"522";0,0875342041254044;0,071136
"523";0,122385941445827;0,095672
"524";0,368671953678131;0,205981
"525";0,248872488737106;0,19464
"526";0,135048672556877;0,08495
"527";0,147352039813995;0,108249
"528";0,47419285774231;0,442887
"529";0,426720499992371;0,384124
"530";0,218229845166206;0,239795
"531";0,405726611614227;0,499175
"532";0,390897810459137;0,355671
"533";0,114995919167995;0,080414
"534";0,339626044034958;0,324949
"535";0,391843736171722;0,329898
"536";0,947339713573456;1
"537";0,223662003874779;0,156496
"538";0,96499365568161;0,629484
"539";0,648526847362518;0,70103
"540";0,507777571678162;0,486598
"541";0,187815755605698;0,153197
"542";0,644422948360443;0,465155
"543";0,684959173202515;0,969895
"544";0,587121546268463;0,664742
"545";0,480053633451462;0,547629
"546";0,0783746168017387;0,107012
"547";0,516339898109436;0,362475
"548";0,14623261988163;0,103507
"549";0,53902804851532;0,639175
"550";0,596621990203857;0,720618
"551";0,618269860744476;0,696906
"552";0,707453429698944;0,728865
"553";0,649924039840698;0,551546
"554";0,390055269002914;0,162476
"555";0,278259009122849;0,219589
"556";0,227870538830757;0,158146
"557";0,253716975450516;0,149486
"558";0,477318793535233;0,470309
"559";0,0990516394376755;0,324743
"560";0,561099886894226;0,700412
"561";0,340270012617111;0,371753
"562";0,267294883728027;0,29897
"563";0,227026805281639;0,143919
"564";0,45391309261322;0,376702
"565";0,421366184949875;0,432371
"566";0,189944073557854;0,03093
"567";0,65885978937149;0,999998
"568";0,766718864440918;0,751752
"569";0,999992430210114;1
"570";0,284661173820496;0,230929
"571";0,413278549909592;0,449072
"572";0,358410686254501;0,304125
"573";0,311322212219238;0,294021
"574";0,571744203567505;0,510309
"575";0,0723255649209023;0,13629
"576";0,400911182165146;0,695257
"577";0,246977642178535;0,308248
"578";0,54297661781311;0,654226
"579";0,395837157964706;0,248455
"580";0,20752689242363;0,309485
"581";0,256070852279663;0,304949
"582";0,515232861042023;0,483505
"583";0,227489188313484;0,183094
"584";0,544998824596405;0,804535
"585";0,54991090297699;0,671752
"586";0,414270997047424;0,356908
"587";0,254851818084717;0,16495
"588";0,403476864099503;0,410516
"589";0,263682067394257;0,197939
"590";0,398208409547806;0,321856
"591";0,393267780542374;0,343712
"592";0,330324769020081;0,23196
"593";0,815948009490967;0,918349
"594";0,302397519350052;0,43299
"595";0,609306871891022;0,568866
"596";0,205808490514755;0,148661
"597";0,21466489136219;0,25897
"598";0,229173645377159;0,226805
"599";0,127623856067657;0,155878
"600";0,179420590400696;0,085363
"601";0,43805930018425;0,437114
"602";0,314108639955521;0,236496
"603";0,0788295045495033;0,096497
"604";0,295094788074493;0,262888
"605";0,158629179000854;0,100208
"606";0,403516620397568;0,349485
"607";0,147115781903267;0,163507
"608";0,571515262126923;0,417938
"609";0,144398048520088;0,162476
"610";0,434646129608154;0,520825
"611";0,597414016723633;0,476083
"612";0,232729911804199;0,235465
"613";0,427389949560165;0,500206
"614";0,201362788677216;0,285568
"615";0,243344932794571;0,170311
"616";0,181586980819702;0,168867
"617";0,196260556578636;0,268455
"618";0,369220107793808;0,690721
"619";0,463291823863983;0,642886
"620";0,399334311485291;0,300001
"621";0,469722777605057;0,430722
"622";0,212664201855659;0,278351
"623";0,275208383798599;0,269898
"624";0,522018253803253;0,507835
"625";0,495925098657608;0,36866
"626";0,637297928333282;0,527216
"627";0,304311841726303;0,072167
"628";0,175390094518661;0,19464
"629";0,319380164146423;0,320825
"630";0,427539676427841;0,61835
"631";0,160531118512154;0,237733
"632";0,150024697184563;0,072785
"633";0,268688559532166;0,175259
"634";0,320107132196426;0,334021
"635";0,388229727745056;0,390516
"636";0,430640667676926;0,335258
"637";0,229147523641586;0,250929
"638";0,546158254146576;0,85072
"639";0,267882138490677;0,446186
"640";0,521776258945465;0,576907
"641";0,364034950733185;0,329485
"642";0,569218575954437;0,440619
"643";0,397506535053253;0,333609
"644";0,170878037810326;0,205774
"645";0,351873904466629;0,175259
"646";0,14975680410862;0,152579
"647";0,0877007097005844;0,104332
"648";0,638472080230713;0,832576
"649";0,128484234213829;0,100002
"650";0,173182278871536;0,145362
"651";0,378627687692642;0,470309
"652";0,184577256441116;0,209898
"653";0,548464953899384;0,492371
"654";0,137430518865585;0,158146
"655";0,916901528835297;0,773401
"656";0,576698184013367;0,535258
"657";0,203493744134903;0,36433
"658";0,22706738114357;0,185774
"659";0,417721718549728;0,711339
"660";0,340727597475052;0,301856
"661";0,251241832971573;0,197733
"662";0,321762591600418;0,295052
"663";0,393154740333557;0,317733
"664";0,243170529603958;0,2033
"665";0,26413956284523;0,29732
"666";0,616474628448486;0,419588
"667";0,325295120477676;0,305568
"668";0,127589032053947;0,154641
"669";0,351295679807663;0,449072
"670";0,343991845846176;0,39299
"671";0,146973624825478;0,056703
"672";0,408181220293045;0,64268
"673";0,593159198760986;0,688865
"674";0,127104371786118;0,132373
"675";0,999999940395355;1
"676";0,175515785813332;0,231341
"677";0,17780913412571;0,096909
"678";0,291706830263138;0,142682
"679";0,972456336021423;0,818143
"680";0,139310479164124;0,149486
"681";0,29754838347435;0,520825
"682";0,664286017417908;0,814019
"683";0,270071417093277;0,150517
"684";0,341947644948959;0,283506
"685";0,329809784889221;0,315671
"686";0,254443556070328;0,192372
"687";0,223736941814423;0,252578
"688";0,803449988365173;0,690721
"689";0,53013026714325;0,637525
"690";0,350561141967773;0,388042
"691";0,199076309800148;0,348248
"692";0,223140150308609;0,355671
"693";0,18524295091629;0,094228
"694";0,347642213106155;0,332166
"695";0,270181953907013;0,524742
"696";0,114770397543907;0,098558
"697";0,527803003787994;0,473815
"698";0,799935698509216;0,57835
"699";0,993472993373871;1
"700";0,995624721050262;1
"701";0,345728158950806;0,418763
"702";0,601888358592987;0,561443
"703";0,333677798509598;0,31196
"704";0,709563732147217;0,572989
"705";0,258771538734436;0,259176
"706";0,301019310951233;0,326392
"707";0,114349834620953;0,138971
"708";0,202660545706749;0,164537
"709";0,125091731548309;0,127012
"710";0,147186815738678;0,108249
"711";0,288329809904099;0,252785
"712";0,182923585176468;0,43299
"713";0,0720033571124077;0,078352
"714";0,670714914798737;1
"715";0,404937267303467;0,201032
"716";0,700271904468536;0,683917
"717";0,165989860892296;0,145775
"718";0,262581646442413;0,202888
"719";0,52893078327179;0,477113
"720";0,445390582084656;0,868864
"721";0,236947029829025;0,169486
"722";0,528030037879944;0,459794
"723";0,314573854207993;0,251547
"724";0,161871358752251;0,334021
"725";0,400594890117645;0,44165
"726";0,0773459449410439;0,067012
"727";0,566582083702087;0,536082
"728";0,564888179302216;0,561855
"729";0,165866270661354;0,127012
"730";0,54830265045166;0,427011
"731";0,662297487258911;0,620206
"732";0,373023509979248;0,309279
"733";0,386250138282776;0,269692
"734";0,298965752124786;0,236908
"735";0,362353831529617;0,34598
"736";0,311411887407303;0,37897
"737";0,468994081020355;0,449691
"738";0,229468271136284;0,234846
"739";0,287314832210541;0,251754
"740";0,489699393510818;0,41299
"741";0,460117965936661;0,417938
"742";0,461770445108414;0,481031
"743";0,411465018987656;0,343918
"744";0,832500696182251;0,83505
"745";0,427235573530197;0,348248
"746";0,565461814403534;0,431134
"747";0,725129902362823;0,668041
"748";0,435291618108749;0,355671
"749";0,147642835974693;0,138764
"750";0,73785787820816;0,696288
"751";0,443873733282089;0,337733
"752";0,454605579376221;0,535051
"753";0,332068175077438;0,317114
"754";0,251583486795425;0,234022
"755";0,527073204517365;0,201032
"756";0,0991295874118805;0,093404
"757";0,479229092597961;0,674638
"758";0,284605890512466;0,242681
"759";0,0831237956881523;0,085981
"760";0,434830397367477;0,395258
"761";0,231789171695709;0,174228
"762";0,219807177782059;0,17196
"763";0,349864065647125;0,346805
"764";0,102567672729492;0,11361
"765";0,244217932224274;0,17361
"766";0,595008134841919;0,690721
"767";0,375022739171982;0,538763
"768";0,31232950091362;0,289692
"769";0,220968768000603;0,125362
"770";0,526230931282043;0,493196
"771";0,485966145992279;0,856906
"772";0,219333916902542;0,246805
"773";0,411557823419571;0,281238
"774";0,230510994791985;0,295259
"775";0,647998631000519;0,941029
"776";0,321945190429688;0,38
"777";0,218252301216125;0,278351
"778";0,960088431835175;1
"779";0,575675904750824;0,560206
"780";0,509801685810089;0,43134
"781";0,793674528598785;1
"782";0,651136040687561;0,82639
"783";0,520640671253204;0,530722
"784";0,741110503673553;1
"785";0,376108407974243;0,444949
"786";0,103217594325542;0,1066
"787";0,214486643671989;0,209073
"788";0,099910594522953;0,104538
"789";0,419507533311844;0,40598
"790";0,408202856779099;0,396083
"791";0,76485401391983;0,800824
"792";0,274450689554214;0,181238
"793";0,219617679715157;0,142682
"794";0,298674821853638;0,18062
"795";0,638209462165833;0,650515
"796";0,398096948862076;0,452578
"797";0,337334901094437;0,449072
"798";0,635059773921967;0,681855
"799";0,603952646255493;0,313403
"800";0,237684175372124;0,146599
"801";0,479835599660873;1
"802";0,341100603342056;0,33031
"803";0,195614114403725;0,238352
"804";0,388188749551773;0,363506
"805";0,400155365467072;0,374434
"806";0,309855431318283;0,2033
"807";0,257327139377594;0,249692
"808";0,424382448196411;0,387011
"809";0,58470743894577;0,437732
"810";0,470114886760712;0,431959
"811";0,192922011017799;0,139177
"812";0,230576291680336;0,22495
"813";0,353535324335098;0,061857
"814";0,136563062667847;0,115466
"815";0,927663207054138;0,942679
"816";0,553625822067261;0,536082
"817";0,300510674715042;0,282269
"818";0,637472331523895;0,563505
"819";0,203973650932312;0,263506
"820";0,472378939390182;0,735463
"821";0,171712085604668;0,146806
"822";0,512151002883911;0,564742
"823";0,529042780399323;0,36866
"824";0,570369780063629;0,659793
"825";0,520539999008179;0,677937
"826";0,308545559644699;0,27464
"827";0,461228221654892;0,360825
"828";0,546790242195129;0,52866
"829";0,057193148881197;0,065156
"830";0,380432516336441;0,283506
"831";0,527771711349487;0,536082
"832";0,195954889059067;0,215465
"833";0,236664205789566;0,418351
"834";0,310662716627121;0,287217
"835";0,966307461261749;1
"836";0,324914813041687;0,351547
"837";0,447097331285477;0,322269
"838";0,998506247997284;1
"839";0,423691749572754;0,32598
"840";0,749566256999969;0,638762
"841";0,641047060489655;0,814844
"842";0,196613192558289;0,146599
"843";0,535004675388336;0,582062
"844";0,311887681484222;0,226393
"845";0,348072677850723;0,292578
"846";0,338800698518753;0,322475
"847";0,165340080857277;0,127837
"848";0,626719176769257;0,54866
"849";0,369567304849625;0,320413
"850";0,570063531398773;0,578144
"851";0,475966513156891;0,381444
"852";0,700865685939789;0,577113
"853";0,231516480445862;0,14928
"854";0,291495442390442;0,355671
"855";0,510217070579529;0,43567
"856";0,327826946973801;0,290723
"857";0,599039852619171;0,573608
"858";0,409880191087723;0,550721
"859";0,251622021198273;0,321032
"860";0,238697126507759;0,203919
"861";0,417013108730316;0,265362
"862";0,486556380987167;0,455464
"863";0,116345830261707;0,102682
"864";0,762865781784058;0,783916
"865";0,124837435781956;0,130929
"866";0,293380171060562;0,193197
"867";0,106683865189552;0,099383
"868";0,887284159660339;0,890101
"869";0,996676564216614;1
"870";0,289994746446609;0,381444
"871";0,165161892771721;0,181651
"872";0,384415656328201;0,948452
"873";0,374609708786011;0,304743
"874";0,283458203077316;0,288454
"875";0,206801816821098;0,146806
"876";0,243931919336319;0,287836
"877";0,300703674554825;0,480825
"878";0,11907947063446;0,075466
"879";0,187957406044006;0,134434
"880";0,183800339698792;0,284537
